book_id,title,date,imprint,placeOfPublication,wordcount,ecco_ID,tcp_ID,author,author_name,author_surname,author_born,author_died
1090300500,THE British Visions: OR ISAAC BICKERSTAFF Sen.,1711,[London] : Printed in the north and reprinted at London and sold by J. Baker,London,4543,CW3305967113,K009959.000,Daniel Defoe 1661?-1731,Daniel Defoe,Defoe,1661?,1731
1090600300,ODE TO Mr. PINCHBECK UPON HIS NEWLY INVENTED PATENT CANDLE-SNUFFERS By MALCOLM McGREGGOR Esq Author of the Heroic Epistle to Sir WILLIAM CHAMBERS and the Heroic Postscript.,1776,London : printed for J. Almon opposite Burlington-House Piccadilly,London,1555,CW3305970828,K006521.000,William Mason 1725-1797,William Mason,Mason,1725,1797
1093700100,His MAJESTY's most Gracious SPEECH to both Houses of Parliament on Thursday the 26th of October 1775.,1775,[London,London,1030,CW105974103,K124613.000,Britain. Sovereign ( Great 1760-1820,Britain. Sovereign ( Great,Great,1760,1820
1093800400,ROBERT and RICHARD OR THE GHOST of poor MOLLY who was drowned in RICHARD'S MILL POND.,1796,[London] : Sold by J. Marshall (printer to the Cheap Repository for Moral and Religious Tracts),London,617,CW3305975269,K125842.000,Hannah More 1745-1833,Hannah More,More,1745,1833
1094700700,THE RIOT; OR HALF A LOAF IS BETTER THAN NO BREAD. IN A DIALOGUE BETWEEN JACK ANVIL AND TOM HOD.,1800,Perth : printed by R. Morison,Perth,792,CW3316216719,K132088.000,Hannah More 1745-1833,Hannah More,More,1745,1833
109502400,AN ESSAY At Removing National Prejudices AGAINST A UNION with SCOTLAND.,1706,London : [s.n.],London,9861,CW3304377599,K003860.000,Daniel Defoe 1661?-1731,Daniel Defoe,Defoe,1661?,1731
109601000,THE LIFE OF Dr. OLIVER GOLDSMITH: WRITTEN FROM Personal Knowledge authentic Papers and other indubitable Authorities. TO WHICH ARE ADDED Such select Observations from various Parts of this Writer's Works as may tend to recreate the Fancy improve the Understanding and amend the Heart.,1774,London : printed for J. Swan in the Strand,London,8351,CW3300270888,K006560.000,Richard Glover 1712-1785,Richard Glover,Glover,1712,1785
1096801500,ATHEISM REFUTED; IN A DISCOURSE TO PROVE THE EXISTENCE OF A GOD.,1798,London : printed for J. Johnson in St. Paul's Church-Yard,London,3316,cw3322973323,K023236.000,Thomas Paine 1737-1809,Thomas Paine,Paine,1737,1809
1098200101,THE RAMBLER.,1752,London : printed for J. Payne and J. Bouquet in Pater-Noster-Row,London,55759,CW3316217636,K008295.001,Samuel Johnson 1709-1784,Samuel Johnson,Johnson,1709,1784
1098200102,THE RAMBLER.,1752,London : printed for J. Payne and J. Bouquet in Pater-Noster-Row,London,54118,CW3316217937,K008295.002,Samuel Johnson 1709-1784,Samuel Johnson,Johnson,1709,1784
1098200103,THE RAMBLER.,1752,London : printed for J. Payne and J. Bouquet in Pater-Noster-Row,London,44878,CW3316218232,K008295.003,Samuel Johnson 1709-1784,Samuel Johnson,Johnson,1709,1784
1098200104,THE RAMBLER.,1752,London : printed for J. Payne and J. Bouquet in Pater-Noster-Row,London,55123,CW3316218511,K008295.004,Samuel Johnson 1709-1784,Samuel Johnson,Johnson,1709,1784
1098200105,THE RAMBLER.,1752,London : printed for J. Payne and J. Bouquet in Pater-Noster-Row,London,51899,CW3316218836,K008295.005,Samuel Johnson 1709-1784,Samuel Johnson,Johnson,1709,1784
1098200106,THE RAMBLER.,1752,London : printed for J. Payne and J. Bouquet in Pater-Noster-Row,London,58161,CW3316219148,K008295.006,Samuel Johnson 1709-1784,Samuel Johnson,Johnson,1709,1784
110101800,THE PADLOCK: A COMIC OPERA: As it is perform'd by HIS MAJESTY'S SERVANTS AT THE THEATRE-ROYAL IN DRURY-LANE.,1768,London : printed for W. Griffin at Garrick's Head in Catharine Street Strand,London,7088,CW3310193808,K005732.000,Isaac Bickerstaff 1735-1812,Isaac Bickerstaff,Bickerstaff,1735,1812
110200400,THE NOBLE PEDLAR: A BURLETTA. AS PERFORMED AT MARYBONE-GARDENS.,1770,London : printed for W. Nicoll No. 51 St. Paul's Church-Yard,London,3030,CW3310196138,K005787.000,George Saville Carey 1743-1807,George Saville Carey,Carey,1743,1807
1102902400,AN INQUIRY INTO THE ORIGIN of EPISCOPACY IN A DISCOURSE PREACHED IN JUNE 1790.,1791,Canterbury : printed by Simmons and Co,Canterbury,7547,CW3323002910,K025723.000,George Berkeley 1733-1795,George Berkeley,Berkeley,1733,1795
110402300,INCOGNITA: OR LOVE AND DUTY RECONCIL'D. A NOVEL.,1713,London : printed for R. Wellington at the Dolphin and Crown in St. Paul's Church-Yard,London,22312,CW3310100888,K004609.000,William Congreve 1670-1729,William Congreve,Congreve,1670,1729
110402500,PROLOGUE TO THE COURT; On the QUEEN's Birth-Day 1704.,1705,London : printed for J. Tonson,London,307,CW3310101055,K000152.000,William Congreve 1670-1729,William Congreve,Congreve,1670,1729
110501100,A POEM ON HER Majesty's Birth-Day.,1735,London : printed for J. Jackson in Pallmall; and T. Cooper in Pater Noster-Row: Where may be had,London,442,CW3309783598,K007021.000,Stephen Duck 1705-1756,Stephen Duck,Duck,1705,1756
110501200,A POEM On the Marriage of His SERENE HIGHNESS the PRINCE of ORANGE WITH ANN Princess-Royal of GREAT BRITAIN.,1734,London : printed for Weaver Bickerton at Lord Bacon's Head without Temple-Bar,London,1677,CW3309783604,K007022.000,Stephen Duck 1705-1756,Stephen Duck,Duck,1705,1756
110502800,POEMS AND PLAYS.,1777,[Dublin] : Printed for Wm. Wilson Dublin,Dublin,60787,CW3309784895,K007102.000,Oliver Goldsmith 1728-1774,Oliver Goldsmith,Goldsmith,1728,1774
1105402400,CHEAP REPOSITORY. THE GOOD MILITIA MAN; OR THE MAN that is worth a Host BEING A NEW SONG By HONEST DAN the Plough-boy turned Soldier.,1796,[London] : Sold by J. Marshall (printer to the Cheap Respository for Moral and Religious Tracts,London,464,CW3316259416,K037476.000,Hannah More 1745-1833,Hannah More,More,1745,1833
1105402500,CHEAP REPOSITORY. TAWNY RACHEL OR The FORTUNE TELLER; With some Account of Dreams Omens and Conjurers.,1796,[London] : Sold by J. Marshall (printer to the cheap repository for Religious and Moral Tracts),London,4171,CW3316259423,K046060.000,Hannah More 1745-1833,Hannah More,More,1745,1833
1105700300,THE BASSET-Table. A COMEDY. As it is Acted at the Theatre-Royal in Drury-Lane by Her Majesty's Servants.,1706,London : printed for William Turner at the Angel at Lincolns-Inn-Back-Gate; and sold by J. Nutt,London,18356,CW3306500660,K000039.000,Susanna Centlivre 1667?-1723,Susanna Centlivre,Centlivre,1667?,1723
1105901400,PATRICK in PRUSSIA OR LOVE IN A CAMP; A COMIC OPERA IN TWO ACTS WITH ALL THE ORIGINAL SONGS As performed at the Theatres Royal Covent Garden and Smock Alley.,1786,Dublin [s.n.],Dublin,8147,cw3306503842,K011869.000,'Keeffe John O 1747-1833,'Keeffe John O,O,1747,1833
110602200,THE FASHIONABLE LOVER; A COMEDY: As it is acted at the THEATRE-ROYAL IN DRURY-LANE.,1772,London : printed for W. Griffin at Garrick's Head in Catharine-Street Strand,London,20857,CW3310593794,K000180.000,Richard Cumberland 1732-1811,Richard Cumberland,Cumberland,1732,1811
110701400,ODE In Honour of The NUPTIALS of Their Royal Highnesses The PRINCE And PRINCESS of WALES Written and Composed BY Mr Dibdin.,1795,London : printed by the author &#38; sold at his warehouse,London,2338,CW3310199264,K006240.000,Charles Dibdin 1745-1814,Charles Dibdin,Dibdin,1745,1814
1108501400,FALSE DELICACY: A COMEDY; AS IT IS PERFORMED AT THE THEATRE-ROYAL IN DRURY-LANE. BY HIS MAJESTY'S SERVANTS.,1768,London : printed for R. Baldwin No. 47 Pater-Noster-Row; W. Johnston No. 16 and G. Kearsly,London,17906,CW3316262530,K025325.000,Hugh Kelly 1739-1777,Hugh Kelly,Kelly,1739,1777
1110502400,THE VISION.,1737,London : printed [by Samuel Richardson] for J. Roberts in Warwick-Lane and J. Jackson in St.,London,894,CW3306008507,K073281.000,Stephen Duck 1705-1756,Stephen Duck,Duck,1705,1756
1112100300,WHICH IS THE MAN? A COMEDY AS ACTED AT THE THEATRE-ROYAL IN COVENT-GARDEN. By Mrs. COWLEY.,1783,London : printed for C. Dilly in the Poultry,London,17894,CW3316473257,K047394.000,Mrs. (Hannah) Cowley 1743-1809,Mrs. (Hannah) Cowley,Cowley,1743,1809
1112100600,ALBINA Countess RAIMOND; A TRAGEDY By Mrs. COWLEY: As it is Performed at the THEATRE-ROYAL IN THE HAY-MARKET.,1779,London : printed by T. Spilsbury; for J. Dodsley Pall-Mall; R. Faulder New Bond-Street; L. Dav,London,20753,CW3316282400,K048831.000,Mrs. (Hannah) Cowley 1743-1809,Mrs. (Hannah) Cowley,Cowley,1743,1809
1112200301,A SIMPLE STORY. IN FOUR VOLUMES.,1791,London : printed for G. G. J. and J. Robinson,London,27636,CW3316474202,K106754.001,Mrs. Inchbald 1753-1821,Mrs. Inchbald,Inchbald,1753,1821
1112200302,A SIMPLE STORY. IN FOUR VOLUMES. By MRS. INCHBALD.,1791,London : printed for G. G. J. and J. Robinson,London,29941,CW3316474448,K106754.002,Mrs. Inchbald 1753-1821,Mrs. Inchbald,Inchbald,1753,1821
1112200303,A SIMPLE STORY.,1791,London : printed for G. G. J. and J. Robinson,London,25126,CW3316474705,K106754.003,Mrs. Inchbald 1753-1821,Mrs. Inchbald,Inchbald,1753,1821
1112200304,A SIMPLE STORY.,1791,London : printed for G. G. J. and J. Robinson,London,17539,CW3316474916,K106754.004,Mrs. Inchbald 1753-1821,Mrs. Inchbald,Inchbald,1753,1821
1112800100,A TREATISE ON Practical Seamanship; WITH HINTS AND REMARKS RELATING THERETO: Designed to contribute something towards fixing RULES UPON Philosophical and Rational PRINCIPLES; TO Make SHIPS and the MANAGEMENT of them; AND ALSO NAVIGATION in GENERAL more PERFECT AND Consequently less DANGEROUS and DESTRUCTIVE TO HEALTH LIVES AND PROPERTY.,1777,[Liverpool] : Printed [by Cowburne] and sold for the author at all the principal seaports in Gre,Liverpool,97469,CW3309366322,K055509.000,William Hutchinson 1715-1801,William Hutchinson,Hutchinson,1715,1801
111401800,PROPOSALS FOR PUBLISHING A NEW AND IMPROVED EDITION OF SHAKSPEARE ILLUSTRATED.,1796,[London,London,381,CW3310407239,K007545.000,Charlotte ca. Lennox 1729-1804,Charlotte ca. Lennox,Lennox,1729,1804
1114500700,THE MAN OF TEN THOUSAND A COMEDY.,1796,London : printed for G. G. and J. Robinson Paternoster Row,London,18761,CW3316482848,K002867.000,Thomas Holcroft 1745-1809,Thomas Holcroft,Holcroft,1745,1809
1114600600,MARIA; OR THE GENEROUS RUSTIC.,1784,London : printed for T. Cadell  London ; and C. Elliot Edinburgh,London,10377,CW3316484315,K002808.000,George Monck Berkeley 1763-1793,George Monck Berkeley,Berkeley,1763,1793
1114700100,TAMERLANE. A TRAGEDY.,1703,London : printed for Jacob Tonson: and sold by William Davis at the Black Bull over against the,London,20871,CW3316485379,K049942.000,Nicholas Rowe 1674-1718,Nicholas Rowe,Rowe,1674,1718
111500200,THE PRIZE OR 2 5 3 8 A Musical Farce in Two Acts AS PERFORMED BY HIS MAJESTY'S COMPANY.,1793,Dublin : printed for F. Farquhar College-Green,Dublin,7409,CW3311591533,K007219.000,Prince Hoare 1755-1834,Prince Hoare,Hoare,1755,1834
1118300300,ODE PERFORMED IN THE SENATE-HOUSE AT CAMBRIDGE JULY 1 1769 AT THE INSTALLATION OF HIS GRACE AUGUSTUS-HENRY FITZROY DUKE OF GRAFTON CHANCELLOR OF THE UNIVERSITY. SET TO MUSIC BY Dr. RANDAL PROFESSOR OF MUSIC.,1769,Cambridge : printed by J. Archdeacon Printer to the University. For T. &#38; J. Merrill in Cambridg,Cambridge,658,CW3316495985,K041177.000,Thomas Gray 1716-1771,Thomas Gray,Gray,1716,1771
1118400500,CONSCIENCE: AN ETHICAL ESSAY.,1773,London : printed for T. Becket in the Strand ; W. Woodyer at Cambridge; and W. Chace at Norwi,London,5752,cw3316497325,K057370.000,John d. Brand 1808-,John d. Brand,Brand,1808,
1118501200,THE DEAN AND THE 'SQUIRE: A POLITICAL ECLOGUE. HUMBLY DEDICATED TO SOAME JENYNS Esq By the Author of the Heroic Epistle to Sir WILLIAM CHAMBERS &amp;c.,1782,London : printed for J. Debrett successor to Mr. Almon opposite Burlington House in Piccadill,London,4054,CW3316499312,K035335.000,William Mason 1725-1797,William Mason,Mason,1725,1797
1118600200,The Ambitious Step-mother. A TRAGEDY.,1701,London : printed for Peter Buck at the Sign of the Temple near the Inner-Temple-Gate in Fleet,London,23531,CW3316499846,K049485.000,Nicholas Rowe 1674-1718,Nicholas Rowe,Rowe,1674,1718
1119501000,THE Walking Statue: OR THE DEVIL IN THE Wine-Cellar. A COMEDY As it was Acted at the THEATRE ROYAL IN DRURY-LANE.,1709,[London] : Printed in the year,London,4617,CW3306514472,K014189.000,Aaron Hill 1685-1750,Aaron Hill,Hill,1685,1750
1120400600,Methodism displayed AND Enthusiasm detected; Intended as an Antidote against and a Preservative from the delusive Principles and unscriptural Doctrines of a modern Sett of seducing PREACHERS; AND As a Defence of our regular and orthodox CLERGY from their unjust Reflections.,1756,London : printed for Henry Cooke under the Royal Exchange,London,7771,CW3323034610,K002590.000,William Mason 1719-1791,William Mason,Mason,1719,1791
112101600,THE DUNCIAD. With NOTES VARIORUM AND THE PROLEGOMENA OF SCRIBLERUS.,1735,London : printed for Lawton Gilliver in Fleetstreet,London,51830,CW3325283683,K023036.000,Alexander Pope 1688-1744,Alexander Pope,Pope,1688,1744
112102300,A POEM SACRED to the Glorious MEMORY Of our LATE Most Gracious SOVEREIGN LORD King GEORGE. Inscribed to the RIGHT HONOURABLE George DodingtonEsq,1727,Dublin : printed by S. Powell for G. Risk G. Ewing and W. Smith Booksellers in Dame's-Street,Dublin,1045,CW3324763022,K041528.000,Richard d. Savage 1743-,Richard d. Savage,Savage,1743,
112102500,POEMS Occasion'd by Reading the TRAVELS OF Captain Lemuel Gulliver EXPLANATORY AND COMMENDATORY.,1727,Dublin : printed by and for J. Hyde Bookseller in Dame's-Street,Dublin,1992,CW3324763043,K023191.000,Alexander Pope 1688-1744,Alexander Pope,Pope,1688,1744
112200701,MISCELLANEOUS WORKS OF EDWARD GIBBON Esquire.,1796,London : printed for A. Strahan and T. Cadell Jun. and W. Davies (successors to Mr. Cadell) i,London,226188,CW3324765769,K065858.001,Edward Gibbon 1737-1794,Edward Gibbon,Gibbon,1737,1794
1123800600,DISCOURSES ON SCRIPTURE MYSTERIES PREACHED AT ST. MARY'S OXFORD BEFORE THE UNIVERSITY IN THE YEAR 1787; AT THE LECTURE FOUNDED BY THE LATE REV. JOHN BAMPTON M. A. CANON OF SALISBURY; WITH NOTES ILLUSTRATIVE AND CRITICAL.,1787,Oxford : printed at the Clarendon Press and sold by D. Prince and J. Cooke Oxford; and J. F. a,Oxford,79261,CW3323039907,K063128.000,William Hawkins 1722-1801,William Hawkins,Hawkins,1722,1801
1124001600,THE DIVINE MODEL: OR CHRISTIAN's EXEMPLAR. TO WHICH IS ADDED THE DRAM-SHOP.,1790,Dublin : sold by William Watson. And by Chapmen and Hawkers,Dublin,4072,CW3323087076,K004915.000,Hannah More 1745-1833,Hannah More,More,1745,1833
112500900,To the Ingenious Mr. MOORE Author of the Celebrated WORM-POWDER.,1716,London : printed for E. Curll at the Dial and Bible against St. Dunstan's Church in Fleetstreet,London,313,CW3325016193,K023197.000,Alexander Pope 1688-1744,Alexander Pope,Pope,1688,1744
1125600600,AN APPENDIX To the Second Edition of Mr. Lofft's 'OBSERVATIONS On a late Publication entitledA Dialogue on the actual State of Parliaments; and on some other Tracts equally inimical to the Constitution of 'Free Parliaments:' BEING A FARTHER EXAMINATION Of the Argument lately published by Mr. HATSELL (in his Precedents of Proceedings &amp;c.) against the antient Law and Constitution of this Kingdom that the King ought to hold Parliaments elected annually.,1783,[London : s.n.,London,3077,cw3306029417,K032610.000,Granville Sharp 1735-1813,Granville Sharp,Sharp,1735,1813
1125601100,THE SPEECH OF R. B. SHERIDAN Esq. On Wednesday the 7th of February 1787 In bringing forward the Fourth Charge against WARREN HASTINGS Esq. Relative to the BEGUMS of OUDE.,1787,London : printed for J. French,London,12747,CW3306029628,K074674.000,Richard Brinsley Sheridan 1751-1816,Richard Brinsley Sheridan,Sheridan,1751,1816
1128000100,AN EXPLANATION OF THE Duties of Religion FOR THE USE OF BOLDRE SCHOOL IN NEW FOREST.,1798,Lymington : printed by J.B. Rutter,Lymington,6975,CW3323100534,K026311.000,William Gilpin 1724-1804,William Gilpin,Gilpin,1724,1804
1128401200,A COMPARATIVE STATEMENT OF THE TWO BILLS FOR THE BETTER GOVERNMENT OF THE BRITISH POSSESSIONS IN INDIA BROUGHT INTO PARLIAMENT BY MR. FOX AND MR. PITT. WITH EXPLANATORY OBSERVATIONS.,1788,Dublin : printed by P. Byrne No. 108 Grafton-Street,Dublin,12830,CW3306034989,K118343.000,Richard Brinsley Sheridan 1751-1816,Richard Brinsley Sheridan,Sheridan,1751,1816
1128500200,THE CASE OF ENGLAND AND THE PROTESTANT INTEREST.,1702,[London,London,1654,CW3306035634,K014996.000,Daniel Defoe 1661?-1731,Daniel Defoe,Defoe,1661?,1731
1128700101,LECTURES ON RHETORIC AND BELLES LETTRES.,1783,Dublin : printed for Messrs. Whitestone Colles Burnet Moncrieffe Gilbert Walker Exshaw Wh,Dublin,97362,CW3316527364,K003643.001,Hugh Blair 1718-1800,Hugh Blair,Blair,1718,1800
1128700102,LECTURES ON RHETORIC AND BELLES LETTRES.,1783,Dublin : printed for Messrs. Whitestone Colles Burnet Moncrieffe Gilbert Walker Exshaw Wh,Dublin,99841,CW3316527799,K003643.002,Hugh Blair 1718-1800,Hugh Blair,Blair,1718,1800
1128700103,LECTURES ON RHETORIC AND BELLES LETTRES.,1783,Dublin : printed for Messrs. Whitestone Colles Burnet Moncrieffe Gilbert Walker Exshaw Wh,Dublin,96297,CW3316528246,K003643.003,Hugh Blair 1718-1800,Hugh Blair,Blair,1718,1800
1129801800,WIT's LAST STAKE A FARCE.,1769,London : printed for T. Becket and P. A. De Hondt in the Strand,London,6939,CW3316545935,K047491.000,Thomas King 1730-1805,Thomas King,King,1730,1805
113100700,FOUR DISSERTATIONS.,1757,London : printed for A. Millar in the Strand,London,43219,CW3325288867,K022124.000,David Hume 1711-1776,David Hume,Hume,1711,1776
1133400200,FALDONI AND TERESA.,1773,London : printed for J. Robson Bookseller New Bond-Street,London,2650,CW3316555132,K004944.000,Mr. (Edward) Jerningham 1737?-1812,Mr. (Edward) Jerningham,Jerningham,1737?,1812
1133700500,THE SIXTH EPISTLE OF THE FIRST BOOK OF HORACE,1738,Dublin : printed by and for J. Jones in Clarendon-Street opposite to Coppinger's-Lane,Dublin,1496,CW3316560458,K014201.000,Alexander Pope 1688-1744,Alexander Pope,Pope,1688,1744
1135001200,AN APPENDIX TO THE REPRESENTATION (Printed in the Year 1769) OF THE Injustice and Dangerous Tendency of Toâˆ£lerating Slavery or of Admitting the least Claim of Private Property in the PERSONS of MEN in ENGLAND.,1772,London : printed for Benjamin White (no. 63.) in Fleet-Street and Robert Horsefield [sic] (no,London,4142,cw3306046800,K030995.000,Granville Sharp 1735-1813,Granville Sharp,Sharp,1735,1813
1135800300,CHEAP REPOSITORY.,1797,[London] : Sold by J. Marshall (printer to the Cheap Repository for Religious and Moral Tracts),London,6470,cw3316565091,K037864.000,Hannah More 1745-1833,Hannah More,More,1745,1833
